date,open,close,high,low,volume
2023-01-03,10.453,11.093,11.293,10.293,73180883
2023-01-04,11.153,11.273,11.333,10.933,53603674
2023-01-05,11.533,11.613,11.793,11.353,92058580
2023-01-06,11.713,11.173,11.713,11.073,76921485
2023-01-09,11.233,10.893,11.333,10.753,97063515
2023-01-10,10.973,11.593,11.713,10.653,128528501
2023-01-11,11.473,11.253,11.693,11.233,81570982
2023-01-12,11.373,11.473,12.113,11.333,101284136
2023-01-13,11.553,11.353,11.653,11.233,43458844
2023-01-16,11.453,10.953,11.453,10.873,97266359
2023-01-17,10.913,10.733,10.933,10.593,69249948
2023-01-18,10.693,10.913,11.013,10.573,42058263
2023-01-19,10.793,11.093,11.153,10.793,24382859
2023-01-20,11.093,11.273,11.313,10.933,33054184
2023-01-26,11.493,12.093,12.093,11.413,88456128
2023-01-27,12.153,12.273,12.413,12.073,48012702
2023-01-30,12.453,12.093,12.673,11.973,90554741
2023-01-31,12.173,11.873,12.353,11.693,55524402
2023-02-01,11.873,12.513,12.513,11.833,76556515
2023-02-02,12.733,12.073,12.733,12.053,66421911
2023-02-03,12.133,11.873,12.213,11.693,51324593
2023-02-06,11.713,11.393,11.713,11.253,52560952
2023-02-07,11.433,11.313,11.593,11.253,39431286
2023-02-08,11.233,10.993,11.313,10.873,60013636
2023-02-09,10.993,11.253,11.253,10.953,39442435
2023-02-10,11.173,10.853,11.213,10.833,42001117
2023-02-13,10.773,10.973,10.973,10.493,52642238
2023-02-14,11.013,10.933,11.053,10.793,26881154
2023-02-15,10.973,10.853,11.153,10.673,38388546
2023-02-16,10.993,10.933,11.213,10.873,40692703
2023-02-17,10.933,10.793,11.133,10.753,31622305
2023-02-20,10.793,10.753,10.933,10.493,47706786
2023-02-21,10.793,10.773,11.093,10.633,52076708
2023-02-22,10.693,10.613,10.713,10.473,29551192
2023-02-23,10.613,10.653,10.793,10.573,38104502
2023-02-24,10.533,10.033,10.673,9.973,98650635
2023-02-27,9.793,9.953,10.073,9.793,42327814
2023-02-28,10.053,9.413,10.073,9.293,138615431
