date,open,close,high,low,volume
2023-01-03,5.529,5.559,5.569,5.459,2518861
2023-01-04,5.529,5.589,5.699,5.529,1340000
2023-01-05,5.609,5.609,5.609,5.519,2564000
2023-01-06,5.609,5.579,5.609,5.449,1738705
2023-01-09,5.629,5.709,5.719,5.579,2483222
2023-01-10,5.709,5.749,5.809,5.689,2396892
2023-01-11,5.799,5.719,5.799,5.709,2229926
2023-01-12,5.769,5.779,5.779,5.699,1817836
2023-01-13,5.769,5.749,5.769,5.649,3128001
2023-01-16,5.779,5.849,5.849,5.739,1766350
2023-01-17,5.849,5.859,5.859,5.729,2716624
2023-01-18,5.879,5.849,5.879,5.769,2736019
2023-01-19,5.849,5.819,5.869,5.779,3328330
2023-01-20,5.869,5.849,5.919,5.769,4703038
2023-01-26,5.849,5.729,5.849,5.649,6807365
2023-01-27,5.729,5.729,5.819,5.529,9492309
2023-01-30,5.729,5.379,5.729,5.349,3219068
2023-01-31,5.449,5.249,5.449,5.149,7141464
2023-02-01,5.309,5.429,5.519,5.249,5173276
2023-02-02,5.489,5.249,5.489,5.239,3830000
2023-02-03,5.249,5.079,5.309,4.929,5226116
2023-02-06,5.129,4.899,5.149,4.849,2818037
2023-02-07,4.959,4.949,4.959,4.859,3391785
2023-02-08,4.979,5.079,5.149,4.979,2588158
2023-02-09,5.179,5.069,5.229,4.999,2254000
2023-02-10,5.079,4.939,5.079,4.929,1558131
2023-02-13,5.019,4.999,5.079,4.879,1135719
2023-02-14,5.109,5.049,5.109,4.969,2366000
2023-02-15,4.939,4.919,5.039,4.879,1992896
2023-02-16,4.889,4.869,5.039,4.859,1699261
2023-02-17,4.869,4.899,4.989,4.859,2077890
2023-02-20,4.939,4.719,4.939,4.619,2763996
2023-02-21,4.739,4.639,4.809,4.639,2192000
2023-02-22,4.639,4.639,4.679,4.619,1531297
2023-02-23,4.679,4.679,4.699,4.619,3047676
2023-02-24,4.629,4.629,4.659,4.549,2325478
2023-02-27,4.609,4.529,4.629,4.509,2658000
2023-02-28,4.629,4.439,4.629,4.419,5908044
2023-03-01,4.469,4.739,4.749,4.469,3964000
2023-03-02,4.739,4.649,4.779,4.629,1350534
2023-03-03,4.649,4.729,4.829,4.649,2210000
2023-03-06,4.859,4.839,4.909,4.759,2439600
2023-03-07,4.939,4.809,4.969,4.789,1973167
2023-03-08,4.679,4.769,4.899,4.679,1862103
2023-03-09,5.039,4.899,5.039,4.729,4340000
2023-03-10,4.879,4.649,4.919,4.639,1658608
2023-03-13,4.729,4.859,4.879,4.599,3168090
2023-03-14,5.019,4.599,5.019,4.579,3517280
2023-03-15,4.819,4.739,4.819,4.669,2436807
2023-03-16,4.639,4.769,4.829,4.639,2687349
2023-03-17,4.979,5.019,5.019,4.779,20537847
2023-03-20,5.019,4.879,5.029,4.809,4599800
2023-03-21,5.019,4.979,5.019,4.799,3973526
2023-03-22,4.979,5.189,5.279,4.959,9294247
2023-03-23,5.179,5.029,5.179,4.999,3923491
2023-03-24,5.029,4.899,5.029,4.809,4278062
2023-03-27,5.019,4.789,5.019,4.759,2699500
2023-03-28,4.829,4.879,4.949,4.819,2272000
2023-03-29,5.049,4.969,5.049,4.839,2867354
2023-03-30,5.019,4.659,5.019,4.309,10120468
2023-03-31,4.629,4.569,4.709,4.569,7680331
2023-04-03,4.609,4.299,4.609,4.249,5782000
2023-04-04,4.339,4.259,4.339,4.229,1523608
2023-04-06,4.209,4.079,4.209,4.079,3857602
2023-04-11,4.209,4.249,4.249,4.109,2502898
2023-04-12,4.299,4.309,4.339,4.219,2172928
2023-04-13,4.319,4.319,4.409,4.219,3690787
2023-04-14,4.235,4.275,4.345,4.205,1815609
2023-04-17,4.255,4.335,4.365,4.215,2420367
2023-04-18,4.395,4.365,4.405,4.295,1668020
2023-04-19,4.395,4.435,4.495,4.345,1741772
2023-04-20,4.425,4.465,4.535,4.425,2151500
2023-04-21,4.525,4.405,4.525,4.385,1499181
2023-04-24,4.405,4.315,4.405,4.265,6007635
2023-04-25,4.315,4.265,4.355,4.225,3019174
2023-04-26,4.265,4.335,4.355,4.255,1554000
2023-04-27,4.335,4.475,4.575,4.295,4895464
2023-04-28,4.475,4.595,4.695,4.415,6462785
2023-05-02,4.595,4.765,4.785,4.545,5335143
2023-05-03,4.705,4.725,4.745,4.675,1844000
2023-05-04,4.695,4.865,4.895,4.695,3694797
2023-05-05,4.895,4.915,4.985,4.845,3176000
2023-05-08,4.915,5.005,5.045,4.815,7020239
2023-05-09,4.925,5.145,5.225,4.925,13373860
2023-05-10,5.135,5.335,5.435,5.045,14087406
2023-05-11,5.295,5.275,5.485,5.215,21071798
