date,open,close,high,low,volume
2025-07-07,38.0,38.4,38.8,37.05,20850975
2025-07-08,38.4,38.0,38.5,38.0,2485300
2025-07-09,38.0,38.0,38.2,37.95,3327400
2025-07-10,38.0,38.05,38.1,37.65,3402346
2025-07-11,38.0,38.55,38.55,38.0,1553900
2025-07-14,38.5,38.25,38.5,38.25,657900
2025-07-15,38.25,38.15,38.35,38.05,450900
2025-07-16,38.05,38.25,38.35,38.0,807700
2025-07-17,38.25,38.1,38.25,38.1,231001
2025-07-18,38.1,38.2,38.25,38.1,525200
2025-07-21,38.2,38.1,38.2,38.05,396600
2025-07-22,38.0,38.1,38.2,38.0,311701
2025-07-23,38.05,38.0,38.1,38.0,397200
2025-07-24,38.05,38.1,38.1,38.0,464550
2025-07-25,38.1,38.1,38.15,38.0,303701
