date,open,close,high,low,volume
2018-01-02,25.339,24.895,25.487,24.599,441990
2018-01-03,25.043,25.664,26.345,25.043,520470
2018-01-04,26.049,26.67,27.558,26.049,1113459
2018-01-05,27.143,25.546,27.232,25.368,966028
2018-01-08,25.901,25.457,26.167,24.688,981998
2018-01-09,26.078,25.635,26.788,25.635,465297
2018-01-10,26.078,26.404,26.788,25.871,838238
2018-01-11,26.729,27.41,27.765,26.286,600302
2018-01-12,27.41,27.676,28.209,26.877,1259794
2018-01-15,27.854,28.179,29.57,27.617,1671266
2018-01-16,27.913,28.978,29.451,27.913,827984
2018-01-17,29.067,27.676,29.067,27.291,662969
2018-01-18,27.676,28.031,28.919,27.084,1057590
2018-01-19,27.913,27.262,28.12,26.848,695941
2018-01-22,27.114,28.268,28.297,26.966,1027003
2018-01-23,28.83,27.854,28.83,27.617,830900
2018-01-24,29.57,28.623,29.747,28.268,1524649
2018-01-25,28.859,27.173,28.859,26.67,1068996
2018-01-26,27.203,26.581,27.558,26.049,805876
2018-01-29,26.877,26.138,26.966,25.635,921863
2018-01-30,25.96,26.493,26.996,25.812,531966
2018-01-31,25.842,27.025,27.558,25.783,569549
2018-02-01,27.114,26.256,27.114,25.783,416319
2018-02-02,26.078,26.788,27.143,25.812,429870
2018-02-05,25.783,25.664,25.842,24.925,467985
2018-02-06,24.51,23.12,24.895,22.025,1561698
2018-02-07,25.842,22.824,25.842,22.528,1279886
2018-02-08,22.883,24.096,24.658,22.883,511250
2018-02-09,23.031,22.676,23.061,22.143,648650
2018-02-12,23.031,23.475,24.481,22.706,341040
2018-02-13,23.534,24.481,25.072,23.534,246700
2018-02-14,24.865,24.54,25.013,24.155,147500
2018-02-15,25.072,24.806,25.072,24.481,86300
2018-02-20,24.895,25.132,25.93,24.303,166150
2018-02-21,25.072,25.132,25.546,24.688,249200
2018-02-22,25.072,25.25,25.516,24.422,234720
2018-02-23,25.783,25.072,25.783,24.51,614700
2018-02-26,25.398,25.398,25.516,24.599,571452
2018-02-27,25.487,23.889,25.487,23.445,461300
2018-02-28,23.416,23.445,24.422,23.12,555480
2018-03-01,23.209,23.771,24.303,23.209,576576
2018-03-02,23.445,23.978,24.274,23.179,482176
2018-03-05,23.978,23.712,24.333,23.357,349160
2018-03-06,24.007,25.783,25.783,23.297,718528
2018-03-07,25.457,26.256,26.966,25.25,819709
2018-03-08,26.67,29.037,29.067,26.404,1953476
2018-03-09,29.54,28.978,30.102,28.001,1616475
2018-03-12,28.978,29.362,29.629,28.741,481304
2018-03-13,29.037,29.244,29.422,28.948,714070
2018-03-14,28.919,28.327,28.948,28.061,399200
2018-03-15,28.327,28.889,29.007,28.09,361860
2018-03-16,29.362,28.712,29.481,28.09,706200
2018-03-19,28.416,28.001,28.652,27.913,351381
2018-03-20,28.031,30.428,30.96,27.854,1451467
2018-03-21,30.93,29.037,31.167,28.83,1013895
2018-03-22,30.22,29.362,30.339,28.593,392564
2018-03-23,28.297,27.439,28.416,26.256,824083
2018-03-26,27.854,27.794,29.51,26.581,1585518
2018-03-27,28.357,28.416,29.037,28.268,1554634
2018-03-28,27.913,26.7,28.416,26.167,1093400
2018-03-29,26.759,26.197,27.676,25.96,603566
2018-04-03,26.197,27.025,27.439,26.197,499938
2018-04-04,27.173,27.114,28.741,26.996,383625
2018-04-06,27.262,27.173,28.416,27.114,583800
2018-04-09,27.262,29.007,29.155,27.173,2275862
2018-04-10,29.007,29.244,29.392,28.238,1457625
2018-04-11,29.274,28.889,29.954,28.475,933443
2018-04-12,28.504,29.185,29.688,28.001,946969
2018-04-13,29.303,28.268,29.54,28.09,759400
2018-04-16,28.09,28.001,29.037,27.646,647239
2018-04-17,27.706,26.552,27.913,26.108,746260
2018-04-18,26.729,26.138,26.966,25.664,855463
2018-04-19,26.138,23.534,26.138,23.238,2450200
2018-04-20,23.475,22.351,24.067,21.936,1919200
2018-04-23,22.558,22.794,22.942,22.291,1017310
2018-04-24,22.824,23.504,23.712,22.794,1455165
2018-04-25,23.504,24.333,24.599,23.268,1521814
2018-04-26,24.777,22.735,24.777,22.262,739200
2018-04-27,23.149,22.972,23.268,22.528,443345
2018-04-30,22.558,22.41,22.972,22.114,647023
2018-05-02,22.558,22.646,23.238,21.936,886600
2018-05-03,23.001,22.824,23.001,22.114,800200
2018-05-04,22.528,23.001,23.504,22.528,634940
2018-05-07,23.061,24.392,24.599,22.824,984326
2018-05-08,24.244,24.274,24.865,24.185,654070
2018-05-09,24.392,25.22,25.516,23.416,905010
2018-05-10,24.954,24.984,25.28,24.303,509900
2018-05-11,24.954,24.925,25.96,24.925,608626
2018-05-14,25.013,24.925,25.428,24.481,379641
2018-05-15,24.925,25.96,26.226,24.925,895985
2018-05-16,25.605,26.67,27.143,25.457,1491634
2018-05-17,26.729,25.398,26.759,25.368,717417
2018-05-18,25.546,25.368,26.226,25.309,422860
2018-05-21,25.487,23.859,25.93,23.475,1497180
2018-05-23,24.185,24.303,25.191,23.948,1164000
2018-05-24,24.481,24.422,24.481,23.83,496299
2018-05-25,24.392,25.013,25.605,24.007,1072920
2018-05-28,25.013,24.865,25.339,24.481,558700
2018-05-29,24.599,23.386,25.398,23.179,1062564
2018-05-30,23.357,23.031,23.357,22.587,1061720
2018-05-31,23.179,22.203,24.155,22.203,3348486
2018-06-01,22.528,22.499,23.09,21.493,1268810
2018-06-04,22.558,22.558,22.913,22.232,767800
2018-06-05,22.558,23.357,23.593,22.41,990525
2018-06-06,23.682,23.061,23.712,22.794,816487
2018-06-07,23.12,22.972,23.268,22.439,843000
2018-06-08,22.676,22.913,23.09,22.528,615121
2018-06-11,23.061,23.031,23.416,22.676,520045
2018-06-12,23.061,23.297,23.593,22.528,788978
2018-06-13,23.475,23.209,23.593,23.061,475200
2018-06-14,23.209,23.09,23.357,22.883,292407
2018-06-15,23.12,23.297,23.297,22.735,459280
2018-06-19,22.735,20.546,22.972,19.57,1721000
2018-06-20,20.516,21.433,21.936,20.22,955226
2018-06-21,21.433,21.522,22.173,21.345,1010170
2018-06-22,21.024,20.909,21.794,20.255,563670
2018-06-25,21.024,20.563,21.678,20.447,715800
2018-06-26,20.255,20.524,21.371,19.794,516670
2018-06-27,20.294,19.409,21.178,19.409,712590
2018-06-28,19.717,18.563,19.947,18.371,772821
2018-06-29,18.563,19.178,19.832,18.563,1309220
2018-07-03,19.255,20.063,20.409,18.871,1335000
2018-07-04,20.063,19.217,20.063,19.024,283490
2018-07-05,19.024,18.409,19.447,17.986,647397
2018-07-06,18.64,18.486,19.063,17.909,352400
2018-07-09,18.678,20.101,20.14,18.678,361502
2018-07-10,20.101,19.871,20.678,19.217,339190
2018-07-11,19.486,19.64,19.871,19.14,569300
2018-07-12,19.563,20.332,20.601,19.563,321740
2018-07-13,21.024,21.486,22.217,21.024,1435400
2018-07-16,22.024,21.601,22.024,20.871,608676
2018-07-17,21.64,20.871,21.909,20.64,386130
2018-07-18,20.871,21.217,21.794,20.871,386180
2018-07-19,21.217,20.563,21.64,20.332,798853
2018-07-20,20.563,21.14,21.409,20.409,780813
2018-07-23,20.063,20.524,21.255,19.947,1446030
2018-07-24,20.64,19.678,21.024,19.371,1195710
2018-07-25,20.063,20.409,20.486,19.871,485154
2018-07-26,20.486,20.255,20.832,19.871,291008
2018-07-27,20.024,20.64,20.755,19.986,546217
2018-07-30,20.563,18.601,20.909,18.14,1795480
2018-07-31,18.64,18.678,19.063,18.447,629536
2018-08-01,18.294,19.063,19.601,18.294,651205
2018-08-02,19.371,18.217,19.371,17.717,689064
2018-08-03,18.755,17.563,18.755,17.447,602060
2018-08-06,17.563,16.255,18.178,16.217,711698
2018-08-07,16.332,17.217,17.563,15.717,862272
2018-08-08,17.755,17.024,17.755,16.14,761040
2018-08-09,17.178,17.871,17.947,16.755,385988
2018-08-10,17.947,17.947,18.178,17.371,825826
2018-08-13,17.947,17.486,17.947,17.063,426866
2018-08-14,17.371,16.178,17.371,15.794,1404751
2018-08-15,15.947,15.294,16.255,15.024,1000828
2018-08-16,14.524,14.871,15.717,14.409,891421
2018-08-17,15.024,14.524,15.294,14.024,1595446
2018-08-20,14.101,13.794,14.294,12.447,2864085
2018-08-21,13.794,14.524,15.024,13.717,1313801
2018-08-22,14.794,15.255,15.255,14.371,648942
2018-08-23,15.371,15.178,15.717,14.755,207280
2018-08-24,14.717,14.371,14.832,13.794,716157
2018-08-27,14.14,15.063,15.332,14.101,650437
2018-08-28,15.024,14.409,15.832,14.255,1117240
2018-08-29,14.486,14.947,15.178,14.486,1000335
2018-08-30,14.947,14.563,14.947,13.986,1669636
2018-08-31,13.871,14.64,15.14,13.64,518460
2018-09-03,14.409,13.794,14.447,13.294,701155
2018-09-04,13.794,13.909,14.524,13.409,501709
2018-09-05,14.063,13.14,14.178,12.794,533783
2018-09-06,13.255,11.832,13.294,11.717,853191
2018-09-07,11.947,12.678,12.947,11.794,1853692
2018-09-10,12.255,12.255,12.832,12.024,494393
2018-09-11,12.409,11.986,12.909,11.717,623200
2018-09-12,12.101,11.101,12.14,10.794,910947
2018-09-13,11.255,10.371,11.909,9.447,2646795
2018-09-14,10.64,10.486,10.947,9.909,1195190
2018-09-17,10.255,10.063,10.255,9.563,507678
2018-09-18,10.255,10.14,10.255,9.524,315918
2018-09-19,10.409,10.64,11.024,9.909,921580
2018-09-20,10.909,10.217,10.909,10.024,521868
2018-09-21,10.063,11.101,11.217,10.063,626920
2018-09-24,11.101,10.447,11.101,10.14,278180
2018-09-26,10.447,11.409,12.178,10.447,1278710
2018-09-27,11.409,10.717,11.524,10.486,487850
2018-09-28,11.332,10.947,11.371,10.794,471010
2018-10-02,10.986,10.371,11.486,10.14,227050
2018-10-03,11.101,10.255,11.101,10.178,269500
2018-10-04,10.601,10.101,10.601,9.947,196600
2018-10-05,10.371,10.255,10.755,9.986,315050
2018-10-08,10.178,9.678,10.64,9.371,761750
2018-10-09,10.024,10.063,10.447,9.678,432052
2018-10-10,9.986,9.332,10.178,9.101,1564124
2018-10-11,8.563,8.332,8.909,7.909,768945
2018-10-12,8.486,8.371,8.524,7.794,816995
2018-10-15,8.332,8.178,8.678,7.947,344180
2018-10-16,8.447,7.678,8.447,7.332,664152
2018-10-18,7.678,7.447,7.678,7.217,705260
2018-10-19,7.332,7.986,8.255,7.332,903562
2018-10-22,8.409,8.717,8.871,8.255,1390030
2018-10-23,9.101,8.255,9.101,8.14,663612
2018-10-24,8.332,7.486,8.524,7.332,716036
2018-10-25,7.255,7.024,7.255,6.601,531661
2018-10-26,6.794,7.371,7.794,6.794,1197661
2018-10-29,7.486,6.986,7.755,6.794,973415
2018-10-30,6.871,7.447,7.717,6.871,631560
2018-10-31,7.947,7.755,7.986,7.601,668160
2018-11-01,7.986,8.409,8.986,7.986,1156880
2018-11-02,9.332,9.871,9.986,9.024,1590340
2018-11-05,9.717,9.524,9.717,9.14,704400
2018-11-06,9.794,9.986,10.101,9.486,700370
2018-11-07,9.832,10.217,10.563,9.794,1112300
2018-11-08,10.871,10.332,10.986,10.332,1084710
2018-11-09,10.14,9.794,10.14,9.64,444471
2018-11-12,9.794,10.024,10.14,9.601,218060
2018-11-13,9.64,10.871,11.024,9.64,797805
2018-11-14,11.14,10.871,11.563,10.486,2118735
2018-11-15,11.332,11.255,11.871,10.524,1149220
2018-11-16,11.332,10.909,11.486,10.601,409244
2018-11-19,10.986,11.486,11.909,10.986,594820
2018-11-20,11.563,11.601,11.832,10.409,1184848
2018-11-21,11.794,12.063,12.178,11.217,608550
2018-11-22,12.563,12.601,12.871,12.255,1069101
2018-11-23,12.755,11.794,12.755,11.64,809960
2018-11-26,11.947,11.909,12.063,11.563,443734
2018-11-27,12.063,11.64,12.101,11.447,324250
2018-11-28,11.871,12.217,12.755,11.64,315657
2018-11-29,12.409,11.678,12.678,11.524,542209
2018-11-30,11.755,12.14,12.217,11.409,465061
2018-12-03,12.64,12.371,12.947,12.217,542935
2018-12-04,12.409,12.563,12.832,12.14,343081
2018-12-05,12.563,12.178,12.563,11.601,812360
2018-12-06,11.755,10.409,11.986,10.217,1500490
2018-12-07,10.486,9.024,10.486,8.717,2286215
2018-12-10,9.101,8.678,9.294,8.14,1541140
2018-12-11,8.986,9.255,9.447,8.64,662960
2018-12-12,9.101,9.101,9.409,8.871,517521
2018-12-13,9.024,9.409,9.717,9.024,378060
2018-12-14,9.178,8.64,9.332,8.563,1074470
2018-12-17,8.947,8.717,8.947,8.255,416020
2018-12-18,8.217,8.447,9.294,8.217,317870
2018-12-19,8.063,8.255,9.909,8.063,197250
2018-12-20,8.601,7.871,8.601,7.563,627116
2018-12-21,7.409,7.178,7.871,7.14,1053157
2018-12-24,7.294,7.524,7.871,7.217,207093
2018-12-27,8.371,7.217,9.217,7.063,324504
2018-12-28,7.601,7.601,7.986,7.178,264360
2018-12-31,8.255,7.755,8.255,7.217,97400
2019-01-02,7.371,6.332,7.601,6.332,1027398
2019-01-03,6.14,6.178,6.678,5.794,494190
2019-01-04,5.947,6.755,6.909,5.678,1463522
2019-01-07,6.871,6.409,6.871,5.986,1592291
2019-01-08,6.64,6.409,6.717,6.14,998300
2019-01-09,6.678,6.563,7.14,6.409,1597400
2019-01-10,6.717,7.294,7.717,6.563,1335302
2019-01-11,7.794,7.563,7.794,7.294,454700
2019-01-14,7.909,7.024,7.678,6.947,386620
2019-01-15,7.255,7.563,7.871,7.024,903351
2019-01-16,7.601,8.524,8.755,7.601,2097680
2019-01-17,9.101,9.255,9.64,8.717,2666190
2019-01-18,9.255,10.024,10.024,9.063,1686069
2019-01-21,10.409,9.832,10.409,9.486,1112194
2019-01-22,9.524,8.909,9.678,8.794,1163675
2019-01-23,8.563,8.755,9.024,8.524,788432
2019-01-24,8.947,9.601,9.64,8.64,790382
2019-01-25,9.371,9.486,9.832,9.371,647519
2019-01-28,9.947,9.178,9.947,8.947,1008144
2019-01-29,8.871,9.255,9.447,8.832,712760
2019-01-30,9.255,9.063,9.409,8.871,537820
2019-01-31,9.063,9.64,9.832,9.063,455818
2019-02-01,10.294,10.178,10.294,9.563,480350
2019-02-04,9.947,9.986,10.178,9.909,82770
2019-02-08,9.986,9.986,10.294,9.409,1064746
2019-02-11,10.178,10.409,10.409,9.64,1026311
2019-02-12,10.409,11.063,11.063,10.101,738587
2019-02-13,10.909,10.947,11.14,10.294,659570
2019-02-14,10.947,11.063,11.409,10.755,505013
2019-02-15,11.178,10.909,11.486,10.64,1103900
2019-02-18,10.947,11.447,11.563,10.947,776419
2019-02-19,11.447,10.217,11.794,9.871,2302409
2019-02-20,10.063,10.178,10.524,9.755,1781606
2019-02-21,10.101,10.409,10.64,9.909,982647
2019-02-22,10.101,10.524,10.563,10.101,722229
2019-02-25,10.678,10.947,11.14,10.563,1539231
2019-02-26,11.178,11.755,12.217,10.947,1284728
2019-02-27,11.794,11.178,11.794,11.063,854602
2019-02-28,11.255,11.524,12.024,10.871,1564673
2019-03-01,11.524,11.486,11.832,11.217,762330
2019-03-04,11.601,12.178,12.678,11.409,753658
2019-03-05,12.178,12.255,12.409,11.986,584430
2019-03-06,12.563,12.332,12.563,12.024,468905
2019-03-07,12.332,11.986,12.524,11.64,597037
2019-03-08,11.755,10.986,11.755,10.871,1293058
2019-03-11,11.217,11.678,11.717,10.64,597819
2019-03-12,11.832,12.14,12.409,11.486,1080207
2019-03-13,12.14,12.14,12.486,11.755,1124750
2019-03-14,12.14,11.832,12.14,11.563,913100
2019-03-15,11.832,12.178,12.371,11.64,1204490
