date,open,close,high,low,volume
2023-01-03,81.01,83.26,83.81,79.01,2680829
2023-01-04,81.91,83.56,83.66,80.91,3363543
2023-01-05,85.41,84.96,85.41,83.26,6502500
2023-01-06,84.96,83.41,85.11,81.86,4582998
2023-01-09,84.86,88.56,89.21,82.21,4521191
2023-01-10,90.41,89.46,90.91,88.81,4889557
2023-01-11,88.91,90.96,92.71,88.81,4451922
2023-01-12,92.11,90.91,93.31,89.91,4207555
2023-01-13,89.51,92.46,92.91,89.51,4616133
2023-01-16,94.46,98.51,98.61,93.81,7401103
2023-01-17,98.21,94.26,98.21,93.71,5301175
2023-01-18,94.71,99.21,100.31,93.91,6413287
2023-01-19,98.91,93.61,98.91,92.91,6697299
2023-01-20,92.96,91.16,93.61,89.91,3988073
2023-01-26,92.81,91.06,93.01,89.81,7100857
2023-01-27,91.06,94.11,94.81,89.51,4951675
2023-01-30,94.91,93.81,95.91,93.01,6011303
2023-01-31,93.81,95.51,96.51,92.91,6117369
2023-02-01,98.21,101.11,101.41,95.91,6519626
2023-02-02,101.81,101.81,104.81,100.81,5376648
2023-02-03,101.81,104.31,105.41,101.21,8186332
2023-02-06,103.51,100.11,103.51,99.21,4048015
2023-02-07,100.11,98.51,101.01,98.21,4475111
2023-02-08,98.21,98.81,101.01,96.91,3968399
2023-02-09,98.11,99.51,99.91,97.71,2800871
2023-02-10,98.91,98.61,101.31,98.01,3028996
2023-02-13,97.61,99.61,99.81,96.71,4434277
2023-02-14,99.61,102.11,102.81,98.81,3347881
2023-02-15,100.91,96.21,100.91,95.81,4020832
2023-02-16,98.51,98.01,100.31,96.91,3011490
2023-02-17,97.91,95.71,99.11,95.01,3234500
2023-02-20,95.51,96.61,97.11,94.51,3465467
2023-02-21,94.61,94.31,96.61,92.81,3770460
2023-02-22,91.66,87.41,92.41,86.61,6850864
2023-02-23,87.26,69.86,89.36,69.51,37259404
2023-02-24,73.56,73.16,75.91,69.96,48096485
2023-02-27,73.91,73.91,74.56,72.46,16369398
2023-02-28,73.21,72.96,73.71,70.56,17739010
2023-03-01,73.21,75.16,76.41,71.21,24602429
2023-03-02,76.51,78.21,79.21,73.91,26689700
2023-03-03,78.91,77.96,79.66,77.81,6542012
2023-03-06,77.96,78.76,79.76,77.91,6410407
2023-03-07,78.81,77.61,79.11,76.96,7532180
2023-03-08,75.41,74.91,76.21,74.51,9347452
2023-03-09,74.91,79.31,79.41,74.91,10912693
2023-03-10,76.56,79.86,80.96,76.56,14543534
2023-03-13,78.26,79.76,80.11,78.16,8571565
2023-03-14,79.21,78.96,79.76,77.46,9198423
2023-03-15,78.96,79.21,81.11,78.81,3751573
2023-03-16,77.56,79.06,79.91,77.56,5470726
2023-03-17,80.91,80.91,83.86,79.26,6303364
2023-03-20,81.56,79.51,82.06,79.26,6153858
2023-03-21,80.76,80.16,81.31,79.61,5288402
2023-03-22,82.46,80.96,83.16,80.61,7742510
2023-03-23,80.96,81.46,81.66,80.21,5789493
2023-03-24,80.41,80.21,81.71,79.96,4417501
2023-03-27,79.91,79.11,80.41,78.96,7026936
2023-03-28,80.21,79.11,80.21,78.76,6657585
2023-03-29,79.56,81.21,81.56,79.56,4248842
2023-03-30,80.66,81.01,81.66,80.26,4443080
2023-03-31,81.01,79.76,82.31,79.71,4078714
2023-04-03,81.51,81.66,81.81,79.16,4226847
2023-04-04,82.56,80.81,82.56,79.21,3227990
2023-04-06,78.56,78.11,80.06,77.21,9100146
2023-04-11,78.91,79.11,80.16,78.26,4099708
2023-04-12,79.11,76.51,79.11,75.96,4579720
2023-04-13,75.71,77.01,78.31,75.31,4442064
2023-04-14,77.16,77.51,78.76,76.66,5486225
2023-04-17,76.36,78.06,78.61,76.11,4845368
2023-04-18,79.01,78.26,79.01,77.31,3154146
2023-04-19,77.21,77.71,78.71,76.91,3268569
2023-04-20,77.71,78.86,79.11,76.96,3641664
2023-04-21,78.86,77.76,79.71,77.16,2632155
2023-04-24,77.96,76.96,77.96,75.46,2586525
2023-04-25,76.81,74.61,77.16,73.61,3916074
2023-04-26,75.61,75.71,76.56,75.01,3745078
2023-04-27,73.26,76.21,76.51,73.26,2579845
2023-04-28,77.01,79.31,79.61,76.66,7598229
2023-05-02,79.31,79.91,81.31,78.86,6805802
2023-05-03,78.91,77.91,79.16,75.66,5524989
2023-05-04,77.96,78.86,79.41,77.81,3679487
2023-05-05,79.91,80.16,80.16,79.11,3484205
2023-05-08,80.16,80.01,81.16,79.61,2820323
2023-05-09,80.01,78.46,80.41,78.11,2187459
2023-05-10,78.81,77.16,78.81,76.06,3384724
2023-05-11,77.31,75.21,77.41,74.71,3880757
2023-05-12,75.71,73.66,76.21,73.51,3709444
2023-05-15,73.51,77.66,77.91,73.41,2006982
2023-05-16,78.16,78.71,79.71,77.46,3692127
2023-05-17,78.71,74.56,78.71,74.56,4796667
2023-05-18,75.91,75.01,76.11,74.46,5599960
2023-05-19,74.76,74.56,75.46,73.61,3723731
2023-05-22,74.51,74.91,75.76,73.91,3926477
2023-05-23,75.51,73.41,75.51,73.21,3175819
2023-05-24,72.81,72.66,73.36,69.81,5593045
2023-05-25,72.66,72.66,72.91,71.11,3248264
2023-05-29,72.66,69.01,72.66,68.96,7618627
2023-05-30,69.01,68.41,70.01,66.91,7270776
2023-05-31,68.71,68.46,69.81,68.21,10485991
2023-06-01,68.46,70.66,71.26,68.26,4792287
2023-06-02,70.96,69.56,71.76,69.31,7205661
2023-06-05,69.81,69.76,71.76,69.26,6526297
2023-06-06,69.11,66.26,69.46,64.46,18738833
2023-06-07,68.71,70.26,71.31,68.61,15018904
2023-06-08,69.81,70.71,71.16,69.66,5973954
2023-06-09,70.16,70.26,70.56,69.46,2832834
2023-06-12,70.81,71.06,71.51,70.21,4238418
2023-06-13,71.11,74.26,74.41,70.81,6592732
2023-06-14,74.41,77.41,77.61,74.31,7436916
2023-06-15,77.31,79.56,79.96,76.36,9702251
2023-06-16,80.81,79.76,81.26,79.56,5457748
2023-06-19,79.01,80.56,80.56,78.46,1499717
2023-06-20,79.66,78.36,80.51,78.16,2272241
2023-06-21,78.36,78.76,80.86,78.06,4026680
2023-06-23,78.96,76.96,78.96,76.21,4452633
2023-06-26,76.86,80.31,80.71,75.91,5098746
2023-06-27,80.81,82.06,82.71,79.51,5015108
2023-06-28,82.36,83.81,84.21,81.11,4101575
2023-06-29,83.81,81.71,83.81,80.86,6088938
2023-06-30,81.71,80.96,82.16,80.81,3996154
2023-07-03,81.61,83.06,83.76,81.21,4384412
2023-07-04,83.31,83.21,84.41,82.61,2119821
2023-07-05,82.81,81.81,83.11,81.76,2391905
2023-07-06,82.01,80.46,82.91,79.81,5722421
2023-07-07,79.66,77.16,79.66,76.31,5201656
2023-07-10,78.56,77.96,79.01,77.86,3292887
2023-07-11,80.21,81.31,82.41,79.56,2898563
2023-07-12,82.21,80.66,82.61,80.21,2629591
2023-07-13,81.91,81.66,82.61,80.66,3363938
2023-07-14,81.81,82.86,83.71,81.81,3580502
2023-07-18,83.81,84.86,86.01,83.41,4381353
2023-07-19,83.56,83.26,84.51,82.91,4938665
2023-07-20,84.11,83.86,85.01,83.81,4068739
2023-07-21,83.86,81.96,83.86,80.76,3731580
2023-07-24,80.31,79.31,80.91,78.16,4700320
2023-07-25,79.11,80.31,81.51,79.11,4409073
2023-07-26,80.66,82.31,83.06,80.61,3264208
2023-07-27,82.46,83.26,83.76,82.11,1886311
2023-07-28,82.56,83.76,83.91,80.96,2778004
2023-07-31,84.11,83.86,85.36,82.56,4169771
2023-08-01,86.46,86.11,88.01,85.46,4020534
2023-08-02,86.66,88.86,89.16,85.86,6102074
2023-08-03,90.16,92.76,94.16,89.71,11333326
2023-08-04,93.66,92.41,93.81,91.86,6380884
2023-08-07,92.41,93.11,93.56,91.41,3754019
2023-08-08,92.76,91.16,93.06,90.46,5282465
2023-08-09,92.11,90.96,92.41,90.36,2524053
2023-08-10,80.51,74.76,80.51,71.41,37852490
2023-08-11,74.96,77.91,78.71,74.61,20282286
2023-08-14,76.46,77.06,78.06,76.31,7767499
2023-08-15,77.81,78.81,79.51,76.81,5630472
2023-08-16,77.21,77.51,78.31,75.96,5004005
2023-08-17,76.71,76.36,77.46,75.31,4330365
2023-08-18,76.36,74.36,76.81,74.21,3754938
2023-08-21,75.11,74.41,75.11,73.26,5383066
2023-08-22,74.41,76.86,77.61,73.66,4259441
2023-08-23,75.81,74.91,76.56,74.16,3097802
2023-08-24,71.71,73.01,74.21,71.71,5752522
2023-08-25,71.46,72.81,73.56,71.46,3891612
2023-08-28,74.36,73.51,75.71,73.26,1713812
2023-08-29,75.06,75.66,76.11,74.16,2211465
2023-08-30,76.76,75.46,77.01,75.06,2459929
2023-08-31,75.46,74.26,75.86,73.96,5624702
2023-09-04,75.61,76.41,76.66,75.01,3631846
2023-09-05,74.76,75.81,76.51,74.76,5734260
2023-09-06,74.81,73.66,75.81,73.11,5970999
2023-09-07,73.01,72.56,73.61,72.01,5653845
2023-09-11,72.56,74.86,75.06,72.16,5653100
2023-09-12,74.86,75.36,75.91,73.96,4434679
2023-09-13,75.61,74.11,76.36,72.91,3453200
2023-09-14,75.71,72.01,75.71,71.26,2985206
2023-09-15,72.01,73.11,73.76,71.31,4523517
2023-09-18,72.36,72.66,73.66,71.81,2785014
